region,prefecture,commune,canton,operateur,lon,lat
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Moov + Togocom,0.50651,10.97423
Savanes,Kpendjal,Kpendjal 1,Tambigou,Moov + Togocom,0.77852,10.74094
Savanes,Kpendjal,Kpendjal 2,Borgou,Togocom,0.55916,10.74762
Maritime,Zio,Zio 4,Gapé-Centre,Non renseigné,1.02376,6.6128
Maritime,Zio,Zio 1,Davié,Moov,1.20266,6.38543
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Moov + Togocom,0.39385,10.89404
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Moov + Togocom,0.39396,10.89418
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20203,6.38599
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.19894,6.38674
Maritime,Zio,Zio 1,Davié,Moov,1.1989,6.38687
Maritime,Yoto,Yoto 1,Tabligbo,Togocom,1.49427,6.61074
Maritime,Yoto,Yoto 2,Zafi,Moov + Togocom,1.37204,6.62515
Maritime,Yoto,Yoto 2,Zafi,Moov,1.37268,6.62477
Maritime,Yoto,Yoto 2,Zafi,Moov,1.37757,6.62152
Maritime,Yoto,Yoto 1,Tabligbo,Moov + Togocom,1.4955,6.59879
Maritime,Yoto,Yoto 3,Gboto,Moov + Togocom,1.5295,6.67303
Maritime,Yoto,Yoto 2,Ahépé,Moov + Togocom,1.39715,6.61018
Maritime,Yoto,Yoto 3,Gboto,Moov,1.52824,6.67323
Maritime,Yoto,Yoto 2,Tchékpo,Moov + Togocom,1.36324,6.5432
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,1.36037,6.53732
Maritime,Yoto,Yoto 1,Tabligbo,Moov + Togocom,1.48797,6.58989
Maritime,Yoto,Yoto 2,Tchékpo,Moov,1.36821,6.48319
Maritime,Yoto,Yoto 2,Tchékpo,Moov,1.35952,6.53561
Maritime,Yoto,Yoto 2,Tchékpo,Moov,1.35865,6.53408
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,1.35847,6.53379
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,1.35649,6.53019
Maritime,Yoto,Yoto 2,Tchékpo,Moov + Togocom,1.35985,6.53587
Maritime,Yoto,Yoto 2,Tchékpo,Moov + Togocom,1.35988,6.53591
Maritime,Yoto,Yoto 2,Tchékpo,Moov + Togocom,1.35834,6.53355
Maritime,Yoto,Yoto 2,Tchékpo,Moov + Togocom,1.36044,6.53688
Maritime,Yoto,Yoto 2,Ahépé,Moov + Togocom,1.39058,6.60017
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,1.35739,6.53189
Maritime,Yoto,Yoto 2,Tchékpo,Moov,1.36379,6.53607
Maritime,Yoto,Yoto 2,Tchékpo,Moov + Togocom,1.35997,6.53287
Maritime,Yoto,Yoto 2,Ahépé,Moov + Togocom,1.40076,6.60427
Maritime,Yoto,Yoto 2,Ahépé,Togocom,1.39776,6.6084
Maritime,Yoto,Yoto 2,Ahépé,Togocom,1.39973,6.609
Savanes,Tône,Tône 1,Dapaong,Togocom,0.2138,10.8627
Maritime,Yoto,Yoto 3,Tométy-Kondji,Moov,1.53465,6.77799
Maritime,Yoto,Yoto 3,Tométy-Kondji,Moov + Togocom,1.53545,6.77777
Maritime,Yoto,Yoto 3,Sendome,Moov + Togocom,1.57452,6.76612
Maritime,Yoto,Yoto 3,Sendome,Moov,1.57424,6.76477
Maritime,Yoto,Yoto 2,Zafi,Togocom,1.31276,6.73551
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.17004,6.66526
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16845,6.68265
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16879,6.66793
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16758,6.6802
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16829,6.68959
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16745,6.67933
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.1678,6.67889
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16768,6.67902
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16706,6.67648
Maritime,Yoto,Yoto 3,Tokpli,Moov + Togocom,1.59475,6.66285
Maritime,Yoto,Yoto 3,Tokpli,Moov,1.55255,6.62821
Maritime,Yoto,Yoto 3,Gboto,Moov + Togocom,1.52223,6.66994
Maritime,Yoto,Yoto 3,Gboto,Moov,1.47796,6.7052
Maritime,Yoto,Yoto 3,Gboto,Moov + Togocom,1.48434,6.67899
Maritime,Yoto,Yoto 3,Gboto,Moov,1.47777,6.70918
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16844,6.67888
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16738,6.67458
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16691,6.6752
Maritime,Yoto,Yoto 1,Tabligbo,Moov,1.52131,6.60285
Maritime,Zio,Zio 3,Agbélouvé,Moov,1.16722,6.67521
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16739,6.67282
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16713,6.67254
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16604,6.67224
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16541,6.67205
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16452,6.67167
Maritime,Zio,Zio 1,Abobo,Moov + Togocom,1.29025,6.27152
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02091,11.09896
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16276,6.67142
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02091,11.09876
Maritime,Zio,Zio 1,Djagblé,Moov + Togocom,1.26511,6.26004
Maritime,Zio,Zio 1,Abobo,Moov + Togocom,1.28961,6.27167
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16448,6.67098
Maritime,Lacs,Lacs 3,Agbodrafo,Non renseigné,1.55858,6.22655
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16118,6.6711
Maritime,Zio,Zio 1,Abobo,Moov + Togocom,1.29203,6.27032
Maritime,Zio,Zio 1,Abobo,Moov + Togocom,1.29188,6.27038
Maritime,Zio,Zio 1,Abobo,Moov + Togocom,1.29125,6.27244
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02036,11.09897
Savanes,Cinkassé,Cinkassé 1,Gouloungoussi,Moov + Togocom,-0.1036,11.11749
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.22,6.42014
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01923,11.09954
Savanes,Cinkassé,Cinkassé 2,Biankouri,Moov,0.05354,11.01347
Savanes,Cinkassé,Cinkassé 2,Biankouri,Moov + Togocom,0.06003,11.01531
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01956,11.09848
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20774,6.41543
Savanes,Cinkassé,Cinkassé 1,Boadé,Moov + Togocom,-0.07741,11.11628
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.11498,6.68176
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01825,11.09953
Savanes,Cinkassé,Cinkassé 2,Timbou,Moov + Togocom,0.10958,11.03611
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01798,11.09997
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.24083,6.43359
Maritime,Zio,Zio 1,Tsévié,Moov,1.20147,6.42088
Savanes,Cinkassé,Cinkassé 2,Timbou,Moov + Togocom,0.11616,11.03653
Savanes,Cinkassé,Cinkassé 2,Timbou,Moov + Togocom,0.11657,11.03592
Savanes,Cinkassé,Cinkassé 2,Timbou,Moov + Togocom,0.11653,11.03484
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.0226,11.09533
Maritime,Zio,Zio 3,Agbélouvé,Togocom,1.06894,6.76647
Maritime,Zio,Zio 3,Agbélouvé,Togocom,1.05833,6.77689
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.05708,6.77707
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.05649,6.7771
Maritime,Zio,Zio 1,Gblainvié,Moov + Togocom,1.18951,6.44131
Maritime,Zio,Zio 1,Tsévié,Non renseigné,1.19466,6.43996
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01989,11.09047
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.04638,6.80764
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01736,11.10089
Savanes,Cinkassé,Cinkassé 2,Timbou,Moov + Togocom,0.12598,11.03049
Savanes,Cinkassé,Cinkassé 2,Timbou,Moov + Togocom,0.12576,11.03037
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01798,11.09583
Savanes,Cinkassé,Cinkassé 2,Timbou,Moov + Togocom,0.11637,11.0363
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01681,11.10208
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21144,6.41899
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20965,6.41947
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21546,6.42801
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.0226,6.82977
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.02312,6.82982
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20021,6.42484
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Moov + Togocom,0.12427,11.04159
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01627,11.10296
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01966,11.09095
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.05038,6.7936
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20524,6.4249
Savanes,Oti,Oti 1,Mango,Moov + Togocom,0.47719,10.36143
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01593,11.10355
Maritime,Zio,Zio 1,Gblainvié,Non renseigné,1.19102,6.44676
Maritime,Zio,Zio 1,Abobo,Moov + Togocom,1.31501,6.25865
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20718,6.4214
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01471,11.10585
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Moov + Togocom,0.16695,11.06972
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Moov + Togocom,0.16702,11.06977
Maritime,Zio,Zio 1,Abobo,Moov,1.3225,6.25273
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.2096,6.42408
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21956,6.43209
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Moov + Togocom,0.16718,11.06993
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20973,6.42338
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01599,11.09668
Maritime,Zio,Zio 1,Abobo,Moov + Togocom,1.32631,6.24541
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01391,11.1076
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01612,11.09659
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01217,11.11087
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01615,11.09885
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01229,11.11085
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01241,11.11085
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01538,11.10045
Maritime,Yoto,Yoto 3,Essé-Godjin,Moov,1.52599,6.72721
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01471,11.10054
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01275,11.10973
Maritime,Zio,Zio 1,Djagblé,Moov + Togocom,1.2845,6.26172
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01449,11.10062
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01337,11.10069
Savanes,Oti,Oti 2,Barkoissi,Togocom,0.30128,10.5551
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.06612,11.08108
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21088,10.85274
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.06556,11.08137
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20819,10.87432
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20954,10.87308
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20958,10.87311
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20948,10.85412
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.06426,11.08223
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.05498,11.08851
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20408,10.87661
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20997,10.8536
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.05404,11.0891
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21006,10.85346
Savanes,Cinkassé,Cinkassé 2,Biankouri,Moov + Togocom,0.01907,11.05084
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20374,10.87877
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20351,10.87908
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.052,11.09052
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21042,10.85315
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20345,10.87757
Savanes,Oti,Oti 2,Nagbéni,Togocom,0.39824,10.59644
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21126,10.85243
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20325,10.87736
Savanes,Oti,Oti 2,Nagbéni,Togocom,0.39336,10.61416
Savanes,Oti,Oti 2,Nagbéni,Togocom,0.40568,10.61948
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21232,10.85137
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02159,11.08431
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02206,11.09701
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Moov + Togocom,0.18624,11.00694
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21399,10.84932
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Moov + Togocom,0.18644,11.00715
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Moov + Togocom,0.18632,11.00712
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01689,11.09457
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.04878,11.09302
Savanes,Tandjoaré,Tandjoaré 2,Nano,Moov,0.09642,10.69919
Maritime,Zio,Zio 3,Gamé-Sèva,Moov + Togocom,1.17346,6.732
Maritime,Zio,Zio 1,Gblainvié,Moov + Togocom,1.05799,6.49827
Maritime,Yoto,Yoto 1,Amoussimé,Moov,1.53448,6.63463
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.04434,11.094
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.04439,11.09246
Savanes,Tône,Tône 1,Dapaong,Togocom,0.1873,10.88427
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20691,10.8709
Maritime,Yoto,Yoto 1,Amoussimé,Togocom,1.53666,6.63474
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Moov + Togocom,0.19191,11.01178
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.04208,11.09458
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01212,11.10071
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01201,11.10091
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21787,10.84612
Maritime,Zio,Zio 1,Gblainvié,Moov,1.05072,6.51707
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21942,10.84453
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18409,10.88146
Savanes,Oti,Oti 2,Galangashie,Moov + Togocom,0.3969,10.57905
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18103,10.889
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19242,10.88082
Savanes,Tône,Tône 1,Kourientre,Moov + Togocom,0.21032,11.00056
Savanes,Tône,Tône 1,Kourientre,Moov + Togocom,0.2103,11.00054
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01086,11.10145
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.22295,10.84063
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2229,10.84064
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Non renseigné,0.01895,11.1003
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.036,11.0981
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19075,10.91217
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.00784,11.09985
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02835,11.10347
Savanes,Oti,Oti 2,Loko,Non renseigné,0.26036,10.58326
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20693,10.91852
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20695,10.9185
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02589,11.10444
Maritime,Zio,Zio 3,Gamé-Sèva,Moov + Togocom,1.10286,6.79433
Savanes,Oti,Oti 2,Galangashie,Moov,0.35473,10.50196
Savanes,Tandjoaré,Tandjoaré 1,Tamongue,Moov,0.20708,10.5161
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18883,10.87181
Maritime,Yoto,Yoto 3,Essé-Godjin,Moov + Togocom,1.57778,6.72684
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20339,10.83808
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19703,10.8954
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20893,10.85501
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20939,10.85449
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02262,11.099
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Non renseigné,0.02272,11.09901
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02236,11.09884
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19612,10.88897
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2034,10.86472
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18552,10.86196
Savanes,Tône,Tône 1,Poissongui,Moov + Togocom,0.22324,11.03961
Savanes,Tône,Tône 1,Poissongui,Moov + Togocom,0.22321,11.03957
Savanes,Tône,Tône 1,Poissongui,Moov,0.22324,11.03971
Savanes,Tône,Tône 1,Poissongui,Moov,0.22318,11.03959
Savanes,Tône,Tône 1,Poissongui,Togocom,0.22338,11.03956
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.06641,11.08104
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19602,10.88912
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21325,10.86267
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Moov + Togocom,0.18098,11.02373
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20131,10.84513
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.0178,11.09961
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Moov + Togocom,0.18508,11.0114
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Moov + Togocom,0.18512,11.01142
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19917,10.88512
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20053,10.88173
Maritime,Zio,Zio 1,Davié,Togocom,1.19006,6.38522
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.0182,11.09648
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01363,11.10279
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01371,11.1028
Maritime,Yoto,Yoto 3,Essé-Godjin,Moov,1.5634,6.70772
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20075,10.87813
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20084,10.87641
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.0176,11.10002
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01385,11.10304
Savanes,Tône,Tône 2,Nanergou,Togocom,0.14235,10.92233
Savanes,Tône,Tône 2,Nanergou,Togocom,0.14239,10.9224
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01635,11.10273
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21427,10.84869
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01287,11.10409
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21003,10.87649
Savanes,Tône,Tône 1,Dapaong,Togocom,0.2142,10.84981
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21058,10.85302
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21219,10.87565
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.00788,11.10441
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2127,10.87462
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02589,11.09632
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02584,11.09631
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02162,11.09698
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.15855,6.36444
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02624,11.09618
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.02622,11.09612
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.00626,11.10557
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.03466,11.0942
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.00839,11.10464
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.15706,6.36417
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01203,11.11189
Maritime,Zio,Zio 1,Davié,Moov,1.15592,6.36288
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18447,10.88652
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01524,11.10616
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21666,10.87743
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21617,10.8775
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01589,11.10624
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01171,11.11056
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01693,11.10637
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.0181,11.10734
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov,0.01826,11.10782
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Non renseigné,0.01676,11.10525
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01388,11.09871
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.0496,11.09209
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20818,6.38363
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.04386,11.09352
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.043,11.09356
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.04275,11.09355
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.21045,6.38309
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.04217,11.09343
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20132,10.874
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19668,10.82215
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.041,11.09351
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.03751,11.09348
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.03739,11.09344
Savanes,Oti,Oti 1,Mango,Togocom,0.47412,10.36038
Savanes,Oti,Oti 1,Mango,Togocom,0.47521,10.36089
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20162,10.86548
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21909,10.8758
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74647,10.33136
Kara,Kéran,Kéran 1,Kantè,Non renseigné,1.0494,9.95926
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.03657,11.0935
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.03655,11.09351
Savanes,Tandjoaré,Tandjoaré 2,Nano,Moov + Togocom,0.1128,10.7022
Savanes,Tandjoaré,Tandjoaré 1,Bogou,Moov + Togocom,0.17484,10.6588
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21535,10.87318
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.03712,11.09235
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21418,10.87131
Savanes,Oti,Oti 2,Barkoissi,Moov,0.30436,10.55551
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20268,6.3885
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.04234,11.09078
Savanes,Tandjoaré,Tandjoaré 2,Nano,Moov + Togocom,0.11225,10.70233
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21319,10.86636
Savanes,Tandjoaré,Tandjoaré 1,Bogou,Moov + Togocom,0.17451,10.65868
Savanes,Tandjoaré,Tandjoaré 2,Nano,Moov + Togocom,0.11162,10.70219
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19679,10.86327
Savanes,Oti,Oti 2,Barkoissi,Togocom,0.30348,10.55643
Savanes,Oti,Oti 1,Mango,Togocom,0.48384,10.36716
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19616,10.86288
Savanes,Tandjoaré,Tandjoaré 2,Nano,Moov + Togocom,0.11124,10.70237
Savanes,Tône,Tône 1,Dapaong,Togocom,0.2092,10.86911
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20878,10.86902
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30159,10.55777
